,Name1,Name2,index,score,pdockQ1,pdockQ2,pdockQ3,meanDock,PPV1,PPV2,PPV3,RMSD_12,RMSD_13,RMSD_23
4869,AAC71267.1 pyrimidine-nucleoside phosphorylase [Mycoplasmoides genitalium G37],"AAC71318.1 glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, B subunit [Mycoplasmoides genitalium G37]",84767,146.68312445477534,0.42750445868632186,0.094768726174424653,0.35185199487828261,0.29137505991300966,0.87822060999999996,0.66728511000000001,0.84294946000000004,21.994515186402403,36.711869751197121,41.478364765349845
5520,AAC71264.1 signal recognition particle protein [Mycoplasmoides genitalium G37],"AAC71515.1 major facilitator superfamily protein, putative [Mycoplasmoides genitalium G37]",86500,146.65614968734258,0.12215786502698688,0.13995022991373346,0.53897308053834114,0.2670270584930205,0.70615739,0.71391784000000003,0.90952562000000003,21.659800146909092,49.90738428389006,55.061852592931288
281,"AAC71220.1 DNA gyrase, A subunit [Mycoplasmoides genitalium G37]",AAC71464.1 UvrD/REP helicase [Mycoplasmoides genitalium G37],108432,146.60713378597993,0.13832032779705802,0.3057349744161767,0.25150273274158058,0.2318526783182718,0.70615739,0.81190227999999998,0.78549007000000004,13.03525640024305,15.830103480873973,26.188047403307891
449,"AAC71479.1 modification methylase, HemK family [Mycoplasmoides genitalium G37]",AAC71564.1 recA protein (recombinase A) [Mycoplasmoides genitalium G37],74965,146.59990468520405,0.29844476021627059,0.3468875575754593,0.32832504739807022,0.32455245506326669,0.81190227999999998,0.84294946000000004,0.83367787000000004,21.477222559683558,41.40035558216573,29.263371197139733
8505,AAC72455.1 uridylate kinase [Mycoplasmoides genitalium G37],"AAC72460.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",32674,146.58115541450803,0.26488683856480172,0.21752862155025682,0.24587184987306665,0.24276243666270839,0.78549007000000004,0.75941223000000002,0.78549007000000004,13.732862894989916,12.616567802148413,19.259200682044536
2631,AAC71363.1 riboflavin biosynthesis protein RibF [Mycoplasmoides genitalium G37],"AAC72460.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",36688,146.57192093102111,0.17653874230904779,0.22866834663434704,0.32155651147969283,0.24225453347436257,0.74006263000000005,0.77766077,0.82238224000000004,15.791234495876109,22.992651636860195,15.880966765245692
7685,"AAC71241.1 glycosyl transferase, group 2 family protein [Mycoplasmoides genitalium G37]","AAC71412.1 phenylalanyl-tRNA synthetase, alpha subunit [Mycoplasmoides genitalium G37]",54514,146.50768167621598,0.1958418163945847,0.16472631606068422,0.53734453310947583,0.2993042218549149,0.74006263000000005,0.73044282000000005,0.90952562000000003,36.884366464607162,34.013084121470357,30.872298599428721
4507,AAC71386.1 ribosomal protein S5 [Mycoplasmoides genitalium G37],AAC71497.2 NADH oxidase [Mycoplasmoides genitalium G37],61567,146.48706096584499,0.70313256919641876,0.030454213005046582,0.12247583612890847,0.28535420611012458,0.98128026999999995,0.63555448999999997,0.70615739,38.508226470574705,32.690167698875911,62.397262850928684
8769,"AAC71241.1 glycosyl transferase, group 2 family protein [Mycoplasmoides genitalium G37]","AAC71409.2 phosphoesterase, DHH subfamily 1 [Mycoplasmoides genitalium G37]",51072,146.48314398919601,0.4739146545352737,0.19519054343493561,0.47220404729226434,0.38043641508749121,0.88570037000000001,0.74006263000000005,0.88570037000000001,40.028375240996276,44.384393327364918,34.40865476058412
4486,"AAC71269.1 phosphoglucomutase/phosphomannomutase, putative [Mycoplasmoides genitalium G37]","AAC72489.1 ABC transporter, ATP-binding protein [Mycoplasmoides genitalium G37]",78855,146.465731525151,0.19327469914158293,0.28074814688361782,0.26389405708092983,0.24597230103537684,0.74006263000000005,0.80223507000000005,0.78549007000000004,25.452670065877918,8.8520044777319438,50.347573399161931
9719,AAC71360.1 translation initiation factor IF-2 [Mycoplasmoides genitalium G37],AAC71425.1 Ser/Thr protein phosphatase family protein [Mycoplasmoides genitalium G37],73804,146.46114176682667,0.25023236484910905,0.55659265680048464,0.061996981313300323,0.28960733432096469,0.78549007000000004,0.91629945999999995,0.63555448999999997,57.327043295056484,26.351478995767543,38.619730971398795
8732,AAC71527.1 chaperone protein DnaK [Mycoplasmoides genitalium G37],"AAC71535.1 membrane protein, putative [Mycoplasmoides genitalium G37]",83480,146.45648289792334,0.17240596913569367,0.65595651274359645,0.20050766526913061,0.34295671571614023,0.73044282000000005,0.96322523999999998,0.75941223000000002,29.096277618013787,84.918303743894512,85.122216688094909
2408,AAC71584.1 Holliday junction DNA helicase RuvB [Mycoplasmoides genitalium G37],"AAC71623.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",78645,146.38218898463393,0.16631050707071365,0.12128498085548715,0.44932779240664766,0.24564109344428284,0.73044282000000005,0.70615739,0.88570037000000001,33.948743873987119,30.949613167022115,20.030011957013247
4614,AAC71522.2 phosphoglycerate kinase [Mycoplasmoides genitalium G37],ABC59634.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],96230,146.33747177957483,0.52898515456987039,0.2864286070163562,0.22854334716646213,0.34798570291756287,0.90952562000000003,0.80223507000000005,0.77766077,43.977768638545967,35.121684114956636,39.101983314861144
8222,"AAC71532.1 hydrolase, alpha/beta fold family [Mycoplasmoides genitalium G37]","AAC71569.1 hydrolase, alpha/beta fold family [Mycoplasmoides genitalium G37]",39054,146.29258446690275,0.1843966452537347,0.2681404074521081,0.28909022677266732,0.24720909315950337,0.74006263000000005,0.80223507000000005,0.80223507000000005,12.359669278797639,23.709255593106924,27.600591795752468
2927,"AAC71474.1 DNA ligase, NAD-dependent [Mycoplasmoides genitalium G37]","AAC71531.2 lipoprotein, putative [Mycoplasmoides genitalium G37]",111593,146.26486692334663,0.24695769832741549,0.10173174128743497,0.60192417876177073,0.31687120612554037,0.78549007000000004,0.68635535999999997,0.94001920000000005,45.872303203597767,33.761447004487366,45.975334035993377
7856,"AAC71231.1 ABC transporter, ATP-binding/permease protein [Mycoplasmoides genitalium G37]",AAC71340.1 DNA topoisomerase I [Mycoplasmoides genitalium G37],104051,146.24639033231165,0.093659012659579433,0.31876614879654191,0.472595255642214,0.2950068056994451,0.66728511000000001,0.82238224000000004,0.88570037000000001,23.719597253923052,42.010728181034636,45.737622657502733
7635,AAC71458.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],"AAC71597.1 pseudouridine synthase, RluA family [Mycoplasmoides genitalium G37]",51313,146.22333671213937,0.082464874391482743,0.15177735100808865,0.51622714248663237,0.25015645596206793,0.66728511000000001,0.71391784000000003,0.90043139000000005,29.803577069240738,25.208491286010904,26.682179154913921
7268,AAC71322.1 ribonuclease R [Mycoplasmoides genitalium G37],AAC71514.1 glycerophosphoryl diester phosphodiesterase family protein [Mycoplasmoides genitalium G37],90133,146.21696433936845,0.23034155919377988,0.41695166316470778,0.14702841483272044,0.26477387906373601,0.77766077,0.87116417000000002,0.71391784000000003,31.914733643804908,20.083815353810447,35.898142220245141
6456,AAC71372.1 ribosomal protein L2 [Mycoplasmoides genitalium G37],AAC71596.1 DAK2 phosphatase domain protein [Mycoplasmoides genitalium G37],79671,146.11995895675949,0.30785270220325378,0.1572040057885575,0.30114507006820967,0.25540059268667364,0.81190227999999998,0.73044282000000005,0.81190227999999998,18.510461815486821,19.154729690135444,16.382830154199809
6207,AAC71381.1 ribosomal protein L5 [Mycoplasmoides genitalium G37],AAC71513.1 alanyl-tRNA synthetase [Mycoplasmoides genitalium G37],96454,146.05624930166067,0.25796794834002751,0.159072214186953,0.287092760354625,0.23471097429386853,0.78549007000000004,0.73044282000000005,0.80223507000000005,11.337378456439257,21.443468717206883,27.58894062564039
4241,AAC71330.1 ribulose-phosphate 3-epimerase [Mycoplasmoides genitalium G37],"AAC71450.1 ribonucleoside-diphosphate reductase, beta chain [Mycoplasmoides genitalium G37]",40297,146.04099706934716,0.18249167394960056,0.27295869995879662,0.26719326421961981,0.24088121270933902,0.74006263000000005,0.80223507000000005,0.80223507000000005,21.705133128263849,10.831017252515561,29.480851877965378
7810,AAC71463.1 expressed protein of unknown function [Mycoplasmoides genitalium G37],"AAC71523.1 glyceraldehyde-3-phosphate dehydrogenase, type I [Mycoplasmoides genitalium G37]",90029,146.00220196323158,0.42041585574990359,0.10507297131488516,0.27038322207544674,0.26529068304674513,0.87116417000000002,0.68635535999999997,0.80223507000000005,22.350652983213379,25.562322425109247,29.25255242441856
3348,AAC71307.1 translation elongation factor G [Mycoplasmoides genitalium G37],"AAC71532.1 hydrolase, alpha/beta fold family [Mycoplasmoides genitalium G37]",89233,145.98509551427583,0.26387772558519862,0.33908198206999851,0.19841040859877618,0.26712337208465775,0.78549007000000004,0.83367787000000004,0.75941223000000002,18.148574415433707,27.254621537698959,21.883042749897356
3606,AAC71360.1 translation initiation factor IF-2 [Mycoplasmoides genitalium G37],AAC71461.2 nicotinamide-nucleotide adenylyltransferase/conserved hypothetical protein [Mycoplasmoides genitalium G37],90137,145.97099280138525,0.22656527116267167,0.18977524091469355,0.29228956248567112,0.23621002485434542,0.77766077,0.74006263000000005,0.80223507000000005,51.174886835546999,53.083889782427413,6.4050460784087608
2629,AAC71266.1 deoxyribose-phosphate aldolase [Mycoplasmoides genitalium G37],"AAC71326.1 protein phosphatase 2C, putative [Mycoplasmoides genitalium G37]",29668,145.95755286098418,0.14355288840936828,0.32072232568957326,0.27744177454185259,0.24723899621359804,0.71391784000000003,0.82238224000000004,0.80223507000000005,43.50069191094353,10.743309304297103,39.497264824447242
4965,AAC71418.1 DnaJ domain protein [Mycoplasmoides genitalium G37],AAC71527.1 chaperone protein DnaK [Mycoplasmoides genitalium G37],101177,145.94428168719398,0.38843618434137633,0.33788073203405738,0.27745215632170417,0.33458969089904594,0.86040801,0.83367787000000004,0.80223507000000005,25.085533841372069,35.595303096986513,39.400176596757092
8986,"AAC71223.1 DNA polymerase III delta prime subunit, putative [Mycoplasmoides genitalium G37]",AAC71284.1 transketolase [Mycoplasmoides genitalium G37],85069,145.93725153872788,0.022125651798682377,0.4240144293650765,0.33558252580595049,0.26057420232323647,0.55890174000000004,0.87116417000000002,0.83367787000000004,21.505561675897766,20.411416153595415,37.149603411111023
9014,AAC72456.1 ribosome recycling factor [Mycoplasmoides genitalium G37],AAC72471.1 translation elongation factor Tu [Mycoplasmoides genitalium G37],44999,145.9371737500974,0.28001346659002069,0.38000881426399746,0.14310211201158146,0.26770813095519985,0.80223507000000005,0.85453785000000004,0.71391784000000003,16.937516978924808,33.427918498407777,43.681207901919414
3501,AAC71324.2 peptide deformylase [Mycoplasmoides genitalium G37],AAC71448.1 thymidylate synthase [Mycoplasmoides genitalium G37],29232,145.90315930474702,0.16076928076523633,0.2944220987756786,0.43659081558034352,0.29726073170708617,0.73044282000000005,0.80223507000000005,0.87822060999999996,28.273430014516912,34.253637835808107,26.030435984266802
902,"AAC71412.1 phenylalanyl-tRNA synthetase, alpha subunit [Mycoplasmoides genitalium G37]",AAC71428.1 signal peptidase II [Mycoplasmoides genitalium G37],35903,145.87733402807436,0.29433470070583811,0.21346002201293215,0.2210120306516189,0.24293558445679639,0.80223507000000005,0.75941223000000002,0.77766077,24.245193973888085,17.11174141874244,13.71250897712417
9132,AAC71442.2 mraZ protein [Mycoplasmoides genitalium G37],AAC71614.1 GTP-binding protein Era [Mycoplasmoides genitalium G37],21745,145.86755383006758,0.26602214477489727,0.13490397719901751,0.38463113786809588,0.26185241994733688,0.78549007000000004,0.70615739,0.85453785000000004,18.240382014805391,25.833702355049212,38.015795055802748
7401,AAC71592.1 methionyl-tRNA formyltransferase [Mycoplasmoides genitalium G37],AAC72456.1 ribosome recycling factor [Mycoplasmoides genitalium G37],31521,145.86439173533267,0.31526061219017953,0.28173002231047528,0.33690514832237251,0.31129859427434242,0.82238224000000004,0.80223507000000005,0.83367787000000004,19.80635800213917,38.375656429250554,29.720420693933619
6890,AAC71519.1 signal recognition particle-docking protein FtsY [Mycoplasmoides genitalium G37],AAC72468.1 methionine-R-sulfoxide reductase [Mycoplasmoides genitalium G37],31844,145.77306717603005,0.099571506777989899,0.16624844365645333,0.47944819521300408,0.24842271521581574,0.66728511000000001,0.73044282000000005,0.89195530000000001,21.777538032155302,29.90073131584856,34.938571184886406
3494,"AAC71279.1 PTS system, fructose-specific IIABC component [Mycoplasmoides genitalium G37]",AAC71448.1 thymidylate synthase [Mycoplasmoides genitalium G37],89985,145.69463273648702,0.45478226445528369,0.24288785558677861,0.072834762238103049,0.25683496076005513,0.88570037000000001,0.77766077,0.66728511000000001,12.842618906268159,73.709440169135888,68.843007759909128
9126,"AAC71482.1 DNA polymerase III, alpha subunit [Mycoplasmoides genitalium G37]",AAC71494.1 dihydrolipoamide acetyltransferase [Mycoplasmoides genitalium G37],103041,145.65976859295137,0.32479198745446319,0.24643526597162047,0.16288584847867507,0.24470436730158621,0.82238224000000004,0.78549007000000004,0.73044282000000005,22.595186889283276,16.054818805797389,18.257386223935963
59,AAC71487.1 Cof-like hydrolase [Mycoplasmoides genitalium G37],AAC71527.1 chaperone protein DnaK [Mycoplasmoides genitalium G37],82628,145.64856730246777,0.36751655499065783,0.29011106610577742,0.26088099887206206,0.30616953998949908,0.85453785000000004,0.80223507000000005,0.78549007000000004,24.041110461319427,22.867237072850003,35.31148284349311
3210,"AAC71258.1 spermidine/putrescine ABC transporter, ATP-binding protein, putative [Mycoplasmoides genitalium G37]",AAC71459.1 trigger factor [Mycoplasmoides genitalium G37],92328,145.63950069408534,0.41328738899486811,0.29452948838996618,0.14566339041680437,0.28449342260054622,0.87116417000000002,0.80223507000000005,0.71391784000000003,16.920382123848334,59.854201870338699,48.006159746153543
7751,"AAC71270.1 transcription antitermination protein NusG, putative [Mycoplasmoides genitalium G37]",AAC71582.1 acetate kinase [Mycoplasmoides genitalium G37],64290,145.60644426426808,0.23966923231178566,0.19401283449413995,0.30250280867346974,0.24539495849313178,0.77766077,0.74006263000000005,0.81190227999999998,25.918597518933868,22.780467344633735,13.422398058763797
681,AAC71402.1 oligoendopeptidase F [Mycoplasmoides genitalium G37],AAC71507.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],89124,145.57043057095123,0.4760657510002797,0.2021699216316194,0.16195977501499095,0.28006514921563003,0.88570037000000001,0.75941223000000002,0.73044282000000005,25.470686924193878,36.019695732853634,32.531582335762032
2361,AAC71363.1 riboflavin biosynthesis protein RibF [Mycoplasmoides genitalium G37],AAC71459.1 trigger factor [Mycoplasmoides genitalium G37],64824,145.46658771819719,0.4333097823169863,0.18191185395291962,0.1785215628123164,0.2645810663607408,0.87822060999999996,0.74006263000000005,0.74006263000000005,24.053455145524563,24.937096355819108,24.752007934447938
3549,AAC71328.1 ribosome small subunit-dependent GTPase A [Mycoplasmoides genitalium G37],AAC72454.1 translation elongation factor Ts [Mycoplasmoides genitalium G37],44725,145.44540138788631,0.30604712651241667,0.25983660177780249,0.29082357533831599,0.28556910120951168,0.81190227999999998,0.78549007000000004,0.80223507000000005,36.921354396587049,15.839675007731238,24.647487855440112
5222,AAC71301.1 peptidyl-tRNA hydrolase [Mycoplasmoides genitalium G37],AAC71635.1 enolase [Mycoplasmoides genitalium G37],55591,145.42547420721067,0.2614380285991007,0.26280073516032121,0.40906966068046857,0.31110280814663016,0.78549007000000004,0.78549007000000004,0.87116417000000002,37.38229869586339,24.764877918328459,32.274761904566397
9464,AAC72470.2 degV family protein [Mycoplasmoides genitalium G37],ABC59634.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],89159,145.42278197895055,0.51174383928329803,0.12604710409589395,0.14820627151155011,0.26199907163024733,0.90043139000000005,0.70615739,0.71391784000000003,41.928865622794596,35.067920821160506,23.663795446475252
5968,"AAC71225.1 deoxyribonuclease, TatD family, putative [Mycoplasmoides genitalium G37]",AAC71605.1 arginyl-tRNA synthetase [Mycoplasmoides genitalium G37],75197,145.41204970441646,0.2042622873155841,0.20148797144736486,0.4219376341739417,0.2758959643122969,0.75941223000000002,0.75941223000000002,0.87116417000000002,22.960771564197621,32.78516133094476,28.399839262023267
1055,"AAC71481.1 lipoprotein, putative [Mycoplasmoides genitalium G37]","AAC71496.1 pyruvate dehydrogenase component E1, alpha subunit [Mycoplasmoides genitalium G37]",98414,145.40786790871107,0.57295342884068456,0.086425081117261368,0.032523487790728993,0.2306339992495583,0.92420274000000002,0.66728511000000001,0.63555448999999997,46.384917116634959,56.373737230732267,18.711471483548614
9241,AAC71471.1 glycyl-tRNA synthetase [Mycoplasmoides genitalium G37],"AAC72451.2 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Mycoplasmoides genitalium G37]",89062,145.38969216841005,0.33155528427643061,0.091480987688137977,0.31210800236810404,0.24504809144422421,0.83367787000000004,0.66728511000000001,0.81190227999999998,31.476442811434261,30.474363930252984,13.443606034527683
6771,"AAC71225.1 deoxyribonuclease, TatD family, putative [Mycoplasmoides genitalium G37]","AAC71285.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",72878,145.37418813162446,0.44398108529392671,0.22855324220637702,0.090799359219655457,0.2544445622399864,0.87822060999999996,0.77766077,0.66728511000000001,30.564685634022165,41.061118004813082,19.84462134838596
1089,AAC71263.1 S-adenosylmethionine synthetase [Mycoplasmoides genitalium G37],"AAC71474.1 DNA ligase, NAD-dependent [Mycoplasmoides genitalium G37]",94507,145.35146331476574,0.36329682030985572,0.12141790557916735,0.33508976944902841,0.27326816511268381,0.84294946000000004,0.70615739,0.83367787000000004,26.424720537560269,18.405468418724126,37.053764778216106
2477,AAC71469.1 RNA polymerase sigma factor RpoD [Mycoplasmoides genitalium G37],"AAC71481.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",103148,145.31852322095546,0.40588027712601082,0.33405492728959207,0.21278397533306642,0.31757305991622314,0.87116417000000002,0.83367787000000004,0.75941223000000002,23.085271485652889,46.065216312758366,39.044513057671423
1124,AAC71557.1 valyl-tRNA synthetase [Mycoplasmoides genitalium G37],"AAC71559.1 glycosyl transferase, group 2 family protein [Mycoplasmoides genitalium G37]",100548,145.2451941103642,0.12792406454647562,0.49142264377267725,0.08190709951910595,0.23375126927941958,0.70615739,0.89195530000000001,0.66728511000000001,29.875721549175672,38.130466293823559,20.166918376284396
7959,AAC71307.1 translation elongation factor G [Mycoplasmoides genitalium G37],AAC72468.1 methionine-R-sulfoxide reductase [Mycoplasmoides genitalium G37],79245,145.18825464547243,0.074533570394621954,0.24437499655937497,0.37437533734183681,0.23109463476527792,0.66728511000000001,0.77766077,0.85453785000000004,21.165592348637809,29.577896798436207,16.193415008344768
2670,AAC71322.1 ribonuclease R [Mycoplasmoides genitalium G37],ABC59634.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],106018,145.15835787032086,0.18397284975960509,0.36495301629374283,0.45901591231498301,0.33598059278944364,0.74006263000000005,0.85453785000000004,0.88570037000000001,49.76796739917836,29.092693527729139,33.362040931915651
5176,"AAC71551.1 hydrolase, alpha/beta fold family [Mycoplasmoides genitalium G37]","AAC71571.1 RNA methyltransferase, TrmH family, group 2 [Mycoplasmoides genitalium G37]",22240,145.15754223131691,0.2062737260003468,0.24025404132170552,0.26707944770895981,0.23786907167700408,0.75941223000000002,0.77766077,0.80223507000000005,13.832241623199486,16.242728250375777,13.068875212809848
6980,AAC71487.1 Cof-like hydrolase [Mycoplasmoides genitalium G37],AAC71498.1 adenine phosphoribosyltransferase [Mycoplasmoides genitalium G37],25889,145.09844380578403,0.41869612999689415,0.21026695935683093,0.15867747193059051,0.26254685376143855,0.87116417000000002,0.75941223000000002,0.73044282000000005,28.598132720908957,21.685428362015244,29.073849473355587
1314,AAC71516.1 tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase [Mycoplasmoides genitalium G37],AAC71596.1 DAK2 phosphatase domain protein [Mycoplasmoides genitalium G37],86840,145.09699602202741,0.28191757470945894,0.23107931059228307,0.2101191083690753,0.24103866455693912,0.80223507000000005,0.77766077,0.75941223000000002,14.852071969842768,13.271005405040118,23.112454113813801
7675,"AAC71256.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",AAC71320.1 thioredoxin-disulfide reductase [Mycoplasmoides genitalium G37],85413,145.07513693646465,0.2486448750272893,0.17976479590306513,0.36722529995141889,0.26521165696059112,0.78549007000000004,0.74006263000000005,0.85453785000000004,23.124787788634961,30.06701615812511,19.468921610465721
3442,AAC71355.1 GTP-binding protein LepA [Mycoplasmoides genitalium G37],AAC71513.1 alanyl-tRNA synthetase [Mycoplasmoides genitalium G37],107848,145.07373834231981,0.44062169494709036,0.25633060579351202,0.38578213054130861,0.36091147709397031,0.87822060999999996,0.78549007000000004,0.86040801,45.379847500177036,45.511896877077191,29.460428137384501
3295,"AAC71239.1 fructose-1,6-bisphosphate aldolase, class II [Mycoplasmoides genitalium G37]","AAC71530.1 ATP-dependent RNA helicase, DEAD/DEAH box family [Mycoplasmoides genitalium G37]",62797,145.0702561291325,0.21010879993656004,0.20148591186241172,0.37288245160489641,0.26149238780128942,0.75941223000000002,0.75941223000000002,0.85453785000000004,40.913245448383556,15.780511808389729,38.935479659771303
6596,"AAC71283.1 ABC transporter, ATP-binding protein [Mycoplasmoides genitalium G37]",AAC71522.2 phosphoglycerate kinase [Mycoplasmoides genitalium G37],82946,145.06472089870834,0.21499546889655061,0.37426567461424881,0.15973228483640187,0.24966447611573375,0.75941223000000002,0.85453785000000004,0.73044282000000005,18.221540984759208,22.487904816523269,29.816734585297176
7749,AAC71273.1 tetrapyrrole (corrin/porphyrin) methylase protein [Mycoplasmoides genitalium G37],"AAC71511.1 phosphonate ABC transporter, ATP-binding protein, putative [Mycoplasmoides genitalium G37]",35834,145.05907738636907,0.1718083514450123,0.33567383344536583,0.22362397125731642,0.24370205204923154,0.73044282000000005,0.83367787000000004,0.77766077,25.051874283727564,21.618750710719613,15.957599601685681
24,AAC71428.1 signal peptidase II [Mycoplasmoides genitalium G37],AAC71541.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],11908,145.03678845092398,0.36012252145692936,0.13013904071051108,0.27627950942673507,0.25551369053139183,0.84294946000000004,0.70615739,0.80223507000000005,17.88843307532958,27.108978323375005,25.47456807674385
1944,AAC71354.1 UDP-galactopyranose mutase [Mycoplasmoides genitalium G37],AAC71596.1 DAK2 phosphatase domain protein [Mycoplasmoides genitalium G37],89607,145.03456125122275,0.37494669099389016,0.35110316509729339,0.20151500175249035,0.30918828594789133,0.85453785000000004,0.84294946000000004,0.75941223000000002,34.732755003754278,34.937665816985778,22.364885578532601
5659,"AAC71343.1 Cof-like hydrolase, putative [Mycoplasmoides genitalium G37]",AAC71487.1 Cof-like hydrolase [Mycoplasmoides genitalium G37],42624,145.02354393464751,0.44608681635008951,0.42147631318525342,0.15086386670022098,0.33947566541185464,0.87822060999999996,0.87116417000000002,0.71391784000000003,36.670978412051952,30.238422471582631,34.863660065620955
814,"AAC71279.1 PTS system, fructose-specific IIABC component [Mycoplasmoides genitalium G37]",AAC71635.1 enolase [Mycoplasmoides genitalium G37],98988,144.91754665702851,0.018914080597566229,0.59648264174729859,0.21606171687069459,0.27715281307185319,0.55890174000000004,0.93172991000000005,0.75941223000000002,27.079674513723493,42.159997109469444,48.429703844923424
2527,AAC71331.1 asparaginyl-tRNA synthetase [Mycoplasmoides genitalium G37],"AAC71569.1 hydrolase, alpha/beta fold family [Mycoplasmoides genitalium G37]",66885,144.82600023323641,0.1823093635538752,0.19969852366802815,0.58011227769780016,0.32070672163990116,0.74006263000000005,0.75941223000000002,0.92420274000000002,36.634139063348044,35.642569409624123,42.367567629961471
5171,"AAC71223.1 DNA polymerase III delta prime subunit, putative [Mycoplasmoides genitalium G37]",AAC71500.1 GTP pyrophosphokinase [Mycoplasmoides genitalium G37],90442,144.81573114079254,0.15312007497934407,0.27812554743280665,0.26237211962816226,0.23120591401343762,0.71391784000000003,0.80223507000000005,0.78549007000000004,34.518481345718619,7.7893516118709858,40.046884553644055
7686,AAC71336.1 UDP-glucose 4-epimerase [Mycoplasmoides genitalium G37],AAC71428.1 signal peptidase II [Mycoplasmoides genitalium G37],35711,144.78963557186751,0.31749962679510302,0.33133484023031068,0.10699527358184455,0.25194324686908609,0.82238224000000004,0.83367787000000004,0.68635535999999997,21.837925365461011,16.145691440472593,26.975596374991312
4024,"AAC71286.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",AAC71484.1 formamidopyrimidine-DNA glycosylase [Mycoplasmoides genitalium G37],70513,144.78214047951465,0.41773311146243569,0.18531650931014154,0.13720718960943704,0.24675227012733811,0.87116417000000002,0.74006263000000005,0.70615739,36.999769166798082,28.453600457167049,18.459802536995127
4960,AAC71605.1 arginyl-tRNA synthetase [Mycoplasmoides genitalium G37],AAC72491.1 CobQ/CobB/MinD/ParA nucleotide binding domain [Mycoplasmoides genitalium G37],76069,144.72851368153044,0.30877806924105361,0.26024365857769488,0.20728077739976117,0.25876750173950319,0.81190227999999998,0.78549007000000004,0.75941223000000002,14.514558256940099,30.438564514851656,24.276121745386469
5696,"AAC71220.1 DNA gyrase, A subunit [Mycoplasmoides genitalium G37]",AAC71593.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],107918,144.72249576467928,0.25270143894606772,0.28437030956423992,0.17973142900686065,0.23893439250572276,0.78549007000000004,0.80223507000000005,0.74006263000000005,48.155012961946312,8.6008457477150344,29.50619258972041
7266,"AAC71261.1 spermidine/putrescine ABC transporter, spermidine/putrescine binding protein, putative [Mycoplasmoides genitalium G37]",AAC71582.1 acetate kinase [Mycoplasmoides genitalium G37],82848,144.69586303119172,0.35196387540084573,0.17661452329056762,0.22427340453555464,0.25095060107565598,0.84294946000000004,0.74006263000000005,0.77766077,32.115246841859545,14.004236669447444,43.974572217962709
7314,AAC71322.1 ribonuclease R [Mycoplasmoides genitalium G37],ABC59633.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],76942,144.68956923705659,0.19582889945151355,0.30699883395287964,0.19380223975704083,0.23220999105381132,0.74006263000000005,0.81190227999999998,0.74006263000000005,34.909646291090688,10.909221851927057,26.206724896343204
5753,"AAC71343.1 Cof-like hydrolase, putative [Mycoplasmoides genitalium G37]","AAC71421.1 DNA topoisomerase IV, B subunit [Mycoplasmoides genitalium G37]",86364,144.67639217093213,0.24251958538885604,0.44974789370499357,0.24051526498627657,0.31092758136004206,0.77766077,0.88570037000000001,0.77766077,27.433534009437253,38.197080741146891,33.456884895237565
6191,AAC71235.1 chaperone protein DnaJ [Mycoplasmoides genitalium G37],"AAC71479.1 modification methylase, HemK family [Mycoplasmoides genitalium G37]",79933,144.66938304451011,0.06824728610091127,0.37117282780641336,0.36085087487054351,0.26675699625928934,0.63555448999999997,0.85453785000000004,0.84294946000000004,29.340938344922918,16.288605049398893,46.588591725999805
8705,"AAC72459.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",AAC72483.1 dimethyladenosine transferase [Mycoplasmoides genitalium G37],37422,144.65514388738589,0.33146784126751599,0.33329776746597123,0.10898657396137401,0.25791739423162041,0.83367787000000004,0.83367787000000004,0.68635535999999997,13.381911178665259,41.62509890587009,34.455426195641394
3609,AAC71488.1 leucyl-tRNA synthetase [Mycoplasmoides genitalium G37],"AAC71512.1 phosphonate ABC transporter, permease protein (P69), putative [Mycoplasmoides genitalium G37]",104961,144.64325468545789,0.17475077326503483,0.23151051984928198,0.31789209416526365,0.24138446242652681,0.73044282000000005,0.77766077,0.82238224000000004,6.9934433015755317,63.732355074389829,57.535728032255243
6402,AAC71585.1 ImpB/MucB/SamB family protein [Mycoplasmoides genitalium G37],AAC72457.1 type I restriction modification DNA specificity domain protein [Mycoplasmoides genitalium G37],74765,144.60691294063284,0.16521718065571392,0.28347525846506494,0.29803837003342198,0.24891026971806696,0.73044282000000005,0.80223507000000005,0.81190227999999998,6.9833635914333545,64.017013495888975,51.465198852198689
